year,state,population,county,county_fips,democrat_votes,republican_votes,total_votes
2020,GEORGIA,86477,DOUGHERTY,13095,24577,10454,35311
2020,GEORGIA,147988,DOUGLAS,13097,42809,25451,69097
2020,GEORGIA,10037,EARLY,13099,2437,2722,5187
2020,GEORGIA,4002,ECHOLS,13101,167,1256,1441
2020,GEORGIA,65765,EFFINGHAM,13103,7720,23358,31570
2020,GEORGIA,19335,ELBERT,13105,2879,6226,9171
2020,GEORGIA,22507,EMANUEL,13107,2884,6551,9501
2020,GEORGIA,10638,EVANS,13109,1324,2888,4247
2020,GEORGIA,26521,FANNIN,13111,2571,12169,14850
2020,GEORGIA,115821,FAYETTE,13113,33065,37952,71993
2020,GEORGIA,98604,FLOYD,13115,12008,29123,41648
2020,GEORGIA,250847,FORSYTH,13117,42203,85122,129305
2020,GEORGIA,23504,FRANKLIN,13119,1593,9069,10765
2020,GEORGIA,1077402,FULTON,13121,381144,137240,524659
2020,GEORGIA,31978,GILMER,13123,2932,13429,16525
2020,GEORGIA,2984,GLASCOCK,13125,155,1403,1566
2020,GEORGIA,85568,GLYNN,13127,15879,25616,41984
2020,GEORGIA,58780,GORDON,13129,4384,19405,24033
2020,GEORGIA,24491,GRADY,13131,3619,7034,10707
2020,GEORGIA,18837,GREENE,13133,4088,7068,11247
2020,GEORGIA,942627,GWINNETT,13135,241827,166413,413865
2020,GEORGIA,46047,HABERSHAM,13137,3563,16637,20432
2020,GEORGIA,206591,HALL,13139,25031,64170,90523
2020,GEORGIA,8494,HANCOCK,13141,2985,1159,4165
2020,GEORGIA,30383,HARALSON,13143,1792,12331,14248
2020,GEORGIA,36080,HARRIS,13145,5457,14319,19991
2020,GEORGIA,26406,HART,13147,3157,9464,12727
2020,GEORGIA,11973,HEARD,13149,824,4516,5391
2020,GEORGIA,239139,HENRY,13151,73276,48187,122742
2020,GEORGIA,160110,HOUSTON,13153,32232,41534,74823
2020,GEORGIA,9387,IRWIN,13155,1008,3134,4168
2020,GEORGIA,76199,JACKSON,13157,7642,29497,37670
2020,GEORGIA,14483,JASPER,13159,1761,5822,7644
2020,GEORGIA,15213,JEFFDAVIS,13161,0,0,5771
2020,GEORGIA,15267,JEFFERSON,13163,4061,3537,7642
2020,GEORGIA,8746,JENKINS,13165,1266,2161,3455
2020,GEORGIA,9667,JOHNSON,13167,1222,2850,4100
2020,GEORGIA,28787,JONES,13169,4888,9965,14966
2020,GEORGIA,19261,LAMAR,13171,2615,6330,9039
2020,GEORGIA,10737,LANIER,13173,1019,2509,3576
2020,GEORGIA,47512,LAURENS,13175,8073,14493,22729
2020,GEORGIA,30234,LEE,13177,4558,12007,16714
2020,GEORGIA,63004,LIBERTY,13179,13099,7959,21389
2020,GEORGIA,8031,LINCOLN,13181,1435,3179,4650
2020,GEORGIA,20171,LONG,13183,2033,3528,5656
2020,GEORGIA,118268,LOWNDES,13185,20117,25691,46355
2020,GEORGIA,34186,LUMPKIN,13187,3126,12163,15531
2020,GEORGIA,21162,MCDUFFIE,13189,4168,6169,10455
2020,GEORGIA,14387,MCINTOSH,13191,2612,4016,6696
2020,GEORGIA,12712,MACON,13193,2857,1783,4662
2020,GEORGIA,30457,MADISON,13195,3411,11326,14937
2020,GEORGIA,8516,MARION,13197,1311,2275,3624
2020,GEORGIA,21164,MERIWETHER,13199,4287,6524,10877
2020,GEORGIA,5622,MILLER,13201,749,2066,2835
2020,GEORGIA,21602,MITCHELL,13205,3995,4935,8963
2020,GEORGIA,28042,MONROE,13207,4384,11060,15592
2020,GEORGIA,9012,MONTGOMERY,13209,979,2960,3966
2020,GEORGIA,19636,MORGAN,13211,3355,8230,11707
2020,GEORGIA,40032,MURRAY,13213,2302,12943,15389
2020,GEORGIA,196442,MUSCOGEE,13215,49529,30049,80543
2020,GEORGIA,113295,NEWTON,13217,29794,23869,54239
2020,GEORGIA,41124,OCONEE,13219,8162,16595,25168
2020,GEORGIA,15383,OGLETHORPE,13221,2436,5593,8131
2020,GEORGIA,173359,PAULDING,13223,29704,54525,85385
2020,GEORGIA,27950,PEACH,13225,5920,6502,12545
2020,GEORGIA,33127,PICKENS,13227,2808,14075,17116
2020,GEORGIA,19522,PIERCE,13229,1100,7899,9048
2020,GEORGIA,19121,PIKE,13231,1505,9127,10720
2020,GEORGIA,42840,POLK,13233,3658,13589,17399
2020,GEORGIA,11191,PULASKI,13235,1217,2805,4059
2020,GEORGIA,22520,PUTNAM,13237,3448,8291,11855
2020,GEORGIA,2271,QUITMAN,13239,497,604,1106
2020,GEORGIA,17273,RABUN,13241,1984,7474,9568
2020,GEORGIA,6682,RANDOLPH,13243,1671,1391,3074
2020,GEORGIA,202079,RICHMOND,13245,59124,26781,87016
2020,GEORGIA,90939,ROCKDALE,13247,31244,13012,44686
2020,GEORGIA,5196,SCHLEY,13249,462,1800,2275
2020,GEORGIA,14012,SCREVEN,13251,2661,3916,6628
2020,GEORGIA,8060,SEMINOLE,13253,1254,2611,3884
2020,GEORGIA,67414,SPALDING,13255,11784,18057,30116
2020,GEORGIA,26107,STEPHENS,13257,2385,9368,11885
2020,GEORGIA,6689,STEWART,13259,1182,801,1990
2020,GEORGIA,29282,SUMTER,13261,6318,5732,12150
2020,GEORGIA,6143,TALBOT,13263,2114,1392,3522
2020,GEORGIA,1562,TALIAFERRO,13265,561,360,928
2020,GEORGIA,25365,TATTNALL,13267,2061,6053,8183
2020,GEORGIA,8074,TAYLOR,13269,1387,2418,3839
2020,GEORGIA,15781,TELFAIR,13271,1487,2825,4333
2020,GEORGIA,8523,TERRELL,13273,2376,2004,4416
2020,GEORGIA,44372,THOMAS,13275,8708,12954,21853
2020,GEORGIA,40719,TIFT,13277,5322,10784,16283
2020,GEORGIA,26973,TOOMBS,13279,2939,7872,10914
2020,GEORGIA,12247,TOWNS,13281,1550,6384,7979
2020,GEORGIA,6822,TREUTLEN,13283,952,2101,3077
2020,GEORGIA,70214,TROUP,13285,11578,18143,30049
2020,GEORGIA,7882,TURNER,13287,1410,2349,3792
2020,GEORGIA,8103,TWIGGS,13289,2044,2370,4444
2020,GEORGIA,25358,UNION,13291,2801,12651,15560
2020,GEORGIA,26527,UPSON,13293,4201,8608,12905
2020,GEORGIA,70116,WALKER,13295,5769,23174,29354
2020,GEORGIA,96875,WALTON,13297,12682,37842,51095
2020,GEORGIA,35826,WARE,13299,4211,9865,14192
2020,GEORGIA,5232,WARREN,13301,1469,1166,2651
2020,GEORGIA,20150,WASHINGTON,13303,4730,4663,9459
2020,GEORGIA,30023,WAYNE,13305,2687,9987,12778
2020,GEORGIA,2595,WEBSTER,13307,639,748,1390
2020,GEORGIA,7751,WHEELER,13309,689,1583,2285
2020,GEORGIA,31094,WHITE,13311,2411,12222,14816
2020,GEORGIA,103837,WHITFIELD,13313,10670,25636,36746
2020,GEORGIA,8502,WILCOX,13315,862,2403,3281
2020,GEORGIA,9694,WILKES,13317,2160,2823,5029
2020,GEORGIA,8812,WILKINSON,13319,2075,2664,4770
2020,GEORGIA,19972,WORTH,13321,2395,6830,9285
2020,HAWAII,203340,HAWAII,15001,58731,26897,87814
2020,HAWAII,963826,HONOLULU,15003,238866,136250,382102
2020,HAWAII,71851,KAUAI,15007,21225,11582,33497
2020,HAWAII,167902,MAUI,15009,47305,22126,71044
2020,IDAHO,494399,ADA,16001,120539,130699,259389
2020,IDAHO,4447,ADAMS,16003,591,1941,2586
2020,IDAHO,88795,BANNOCK,16005,14682,23331,39553
2020,IDAHO,6143,BEARLAKE,16007,0,0,3315
2020,IDAHO,9430,BENEWAH,16009,977,3878,4973
2020,IDAHO,47202,BINGHAM,16011,4124,15295,19996
2020,IDAHO,23426,BLAINE,16013,8919,4032,13289
2020,IDAHO,8065,BOISE,16015,1204,3485,4820
2020,IDAHO,46817,BONNER,16017,8310,18369,27335
2020,IDAHO,122134,BONNEVILLE,16019,14254,37805,53995
2020,IDAHO,12656,BOUNDARY,16021,1220,4937,6313
2020,IDAHO,2646,BUTTE,16023,188,1202,1415
2020,IDAHO,1130,CAMAS,16025,149,507,754
2020,IDAHO,237053,CANYON,16027,25881,61759,90410
2020,IDAHO,7123,CARIBOU,16029,431,2906,3416
2020,IDAHO,24277,CASSIA,16031,1464,7907,9629
2020,IDAHO,852,CLARK,16033,41,264,311
2020,IDAHO,8846,CLEARWATER,16035,877,3453,4419
2020,IDAHO,4249,CUSTER,16037,603,2089,2739
2020,IDAHO,27448,ELMORE,16039,2601,7246,10205
2020,IDAHO,14215,FRANKLIN,16041,657,5845,6664
2020,IDAHO,13218,FREMONT,16043,998,5548,6719
2020,IDAHO,18703,GEM,16045,1803,7951,9958
2020,IDAHO,15618,GOODING,16047,1256,4659,6050
2020,IDAHO,16823,IDAHO,16049,1561,7826,9602
2020,IDAHO,30581,JEFFERSON,16051,1661,12099,14173
2020,IDAHO,24578,JEROME,16053,1893,5734,7812
2020,IDAHO,170628,KOOTENAI,16055,24312,62837,89467
2020,IDAHO,40830,LATAH,16057,10236,9472,20570
2020,IDAHO,8054,LEMHI,16059,1032,3592,4738
2020,IDAHO,3838,LEWIS,16061,349,1489,1870
2020,IDAHO,5358,LINCOLN,16063,414,1469,1940
2020,IDAHO,40318,MADISON,16065,2666,13559,17112
2020,IDAHO,21216,MINIDOKA,16067,1550,6265,7993
2020,IDAHO,40755,NEZPERCE,16069,0,0,20967
2020,IDAHO,4520,ONEIDA,16071,249,2148,2451
2020,IDAHO,12133,OWYHEE,16073,816,3819,4742
2020,IDAHO,24771,PAYETTE,16075,2161,8862,11293
2020,IDAHO,7643,POWER,16077,865,2116,3074
2020,IDAHO,12911,SHOSHONE,16079,1693,4216,6049
2020,IDAHO,12501,TETON,16081,3318,2858,6347
2020,IDAHO,88411,TWINFALLS,16083,0,0,36501
2020,IDAHO,11792,VALLEY,16085,2976,3947,7063
2020,IDAHO,10360,WASHINGTON,16087,1073,4154,5344
2020,ILLINOIS,64783,ADAMS,17001,8633,24220,33527
2020,ILLINOIS,5497,ALEXANDER,17003,1114,1486,2618
2020,ILLINOIS,16262,BOND,17005,2288,5625,8145
2020,ILLINOIS,52777,BOONE,17007,10542,13883,24979
2020,ILLINOIS,6546,BROWN,17009,486,1931,2521
2020,ILLINOIS,32303,BUREAU,17011,6669,10411,17434
2020,ILLINOIS,4616,CALHOUN,17013,677,2046,2772
2020,ILLINOIS,14241,CARROLL,17015,2748,5105,8024
2020,ILLINOIS,11925,CASS,17017,1615,3625,5317
2020,ILLINOIS,209192,CHAMPAIGN,17019,57067,35285,95142
2020,ILLINOIS,32075,CHRISTIAN,17021,4335,11563,16204
2020,ILLINOIS,15268,CLARK,17023,1993,6226,8356
2020,ILLINOIS,13079,CLAY,17025,1129,5629,6886
2020,ILLINOIS,37398,CLINTON,17027,4493,14304,19170
2020,ILLINOIS,50383,COLES,17029,8067,14037,22606
2020,ILLINOIS,5108284,COOK,17031,1725973,558269,2321486
2020,ILLINOIS,18512,CRAWFORD,17033,2202,7043,9425
2020,ILLINOIS,10649,CUMBERLAND,17035,1142,4601,5832
2020,ILLINOIS,104491,DEKALB,17037,24643,21905,47825
2020,ILLINOIS,15368,DEWITT,17039,0,0,8024
2020,ILLINOIS,19510,DOUGLAS,17041,2335,6227,8738
2020,ILLINOIS,917481,DUPAGE,17043,281222,193611,485104
2020,ILLINOIS,16858,EDGAR,17045,1887,6193,8196
2020,ILLINOIS,6356,EDWARDS,17047,488,2833,3366
2020,ILLINOIS,34065,EFFINGHAM,17049,3716,15006,19049
2020,ILLINOIS,21264,FAYETTE,17051,1826,8055,10056
2020,ILLINOIS,12949,FORD,17053,1754,5048,6953
2020,ILLINOIS,38060,FRANKLIN,17055,4760,13622,18626
2020,ILLINOIS,33690,FULTON,17057,6503,9867,16678
2020,ILLINOIS,4793,GALLATIN,17059,622,2019,2674
2020,ILLINOIS,12702,GREENE,17061,1349,4770,6227
2020,ILLINOIS,50993,GRUNDY,17063,9626,16523,26691
2020,ILLINOIS,8084,HAMILTON,17065,824,3432,4315
2020,ILLINOIS,17422,HANCOCK,17067,2315,6906,9383
2020,ILLINOIS,3808,HARDIN,17069,449,1691,2162
2020,ILLINOIS,6535,HENDERSON,17071,1187,2394,3647
2020,ILLINOIS,48411,HENRY,17073,9797,15300,25635
2020,ILLINOIS,26711,IROQUOIS,17075,2908,10877,14025
2020,ILLINOIS,56675,JACKSON,17077,11181,10890,22643
2020,ILLINOIS,9465,JASPER,17079,1007,4494,5576
2020,ILLINOIS,37235,JEFFERSON,17081,4608,12476,17404
2020,ILLINOIS,21616,JERSEY,17083,2961,8712,11937
2020,ILLINOIS,21239,JODAVIESS,17085,0,0,12496
2020,ILLINOIS,12358,JOHNSON,17087,1281,5059,6437
2020,ILLINOIS,531010,KANE,17089,130166,96775,231876
2020,ILLINOIS,108594,KANKAKEE,17091,20271,28532,49902
2020,ILLINOIS,130638,KENDALL,17093,33168,29492,63974
2020,ILLINOIS,49053,KNOX,17095,10703,12009,23143
2020,ILLINOIS,693593,LAKE,17097,204032,123594,334177
2020,ILLINOIS,107571,LASALLE,17099,22442,30113,53591
2020,ILLINOIS,15467,LAWRENCE,17101,1419,4886,6411
2020,ILLINOIS,33647,LEE,17103,6407,9630,16397
2020,ILLINOIS,35414,LIVINGSTON,17105,4615,12208,17174
2020,ILLINOIS,28383,LOGAN,17107,3840,9136,13294
2020,ILLINOIS,29295,MCDONOUGH,17109,4992,7027,12285
2020,ILLINOIS,305888,MCHENRY,17111,78154,82260,163879
2020,ILLINOIS,171256,MCLEAN,17113,43933,40502,87002
2020,ILLINOIS,103015,MACON,17115,19847,28589,49390
2020,ILLINOIS,44567,MACOUPIN,17117,7365,16153,24022
2020,ILLINOIS,262635,MADISON,17119,57836,76031,137139
2020,ILLINOIS,37045,MARION,17121,4524,12678,17458
2020,ILLINOIS,11309,MARSHALL,17123,2005,4197,6334
2020,ILLINOIS,13173,MASON,17125,1985,4654,6766
2020,ILLINOIS,13636,MASSAC,17127,1725,4997,6813
2020,ILLINOIS,12068,MENARD,17129,2022,4764,6928
2020,ILLINOIS,15225,MERCER,17131,3280,5418,8893
2020,ILLINOIS,34739,MONROE,17133,6569,14142,21148
2020,ILLINOIS,28045,MONTGOMERY,17135,3905,9544,13727
2020,ILLINOIS,33400,MORGAN,17137,5076,9950,15309
2020,ILLINOIS,14347,MOULTRIE,17139,1662,4964,6744
2020,ILLINOIS,50306,OGLE,17141,9428,16248,26272
2020,ILLINOIS,177652,PEORIA,17143,43578,38252,83973
2020,ILLINOIS,20664,PERRY,17145,2612,7313,10053
2020,ILLINOIS,16355,PIATT,17147,3329,6248,9822
2020,ILLINOIS,15239,PIKE,17149,1484,6332,7949
2020,ILLINOIS,4142,POPE,17151,433,1722,2175
2020,ILLINOIS,5201,PULASKI,17153,891,1699,2624
2020,ILLINOIS,5716,PUTNAM,17155,1338,1993,3390
2020,ILLINOIS,31351,RANDOLPH,17157,3592,11076,14891
2020,ILLINOIS,15507,RICHLAND,17159,1830,6089,8063
2020,ILLINOIS,140907,ROCKISLAND,17161,0,0,66758
2020,ILLINOIS,258046,ST.CLAIR,17163,0,0,128091
2020,ILLINOIS,23182,SALINE,17165,2789,8103,11066
2020,ILLINOIS,193882,SANGAMON,17167,48917,53485,104752
2020,ILLINOIS,6738,SCHUYLER,17169,1068,2773,3906
2020,ILLINOIS,4950,SCOTT,17171,572,2114,2737
2020,ILLINOIS,21299,SHELBY,17173,2504,9426,12097
2020,ILLINOIS,5262,STARK,17175,815,2004,2883
2020,ILLINOIS,43831,STEPHENSON,17177,9055,12521,22048
2020,ILLINOIS,130777,TAZEWELL,17179,24819,42513,69052
2020,ILLINOIS,16498,UNION,17181,2579,6161,8886
2020,ILLINOIS,74855,VERMILION,17183,10323,20725,31584
2020,ILLINOIS,11190,WABASH,17185,1253,4237,5593
2020,ILLINOIS,16696,WARREN,17187,3090,4676,7909
2020,ILLINOIS,13764,WASHINGTON,17189,1641,6115,7902
2020,ILLINOIS,16031,WAYNE,17191,1187,7176,8486
2020,ILLINOIS,13364,WHITE,17193,1517,5791,7421
2020,ILLINOIS,54656,WHITESIDE,17195,12253,14527,27375
2020,ILLINOIS,688726,WILL,17197,183915,155116,345105
2020,ILLINOIS,66415,WILLIAMSON,17199,10206,22801,33653
2020,ILLINOIS,281295,WINNEBAGO,17201,64056,60861,127709
2020,ILLINOIS,38091,WOODFORD,17203,6160,14799,21432
2020,INDIANA,35839,ADAMS,18001,3236,10686,14209
2020,INDIANA,382187,ALLEN,18003,73189,92083,169082
2020,INDIANA,84447,BARTHOLOMEW,18005,12934,22410,36235
2020,INDIANA,8741,BENTON,18007,1009,3007,4114
2020,INDIANA,11782,BLACKFORD,18009,1376,3841,5351
2020,INDIANA,69347,BOONE,18011,15244,22351,38520
2020,INDIANA,15112,BROWN,18013,3036,5777,8981
2020,INDIANA,20228,CARROLL,18015,2224,7086,9495
2020,INDIANA,37388,CASS,18017,4304,10552,15198
2020,INDIANA,119266,CLARK,18019,23093,33668,57869
2020,INDIANA,26246,CLAY,18021,2552,9499,12267
2020,INDIANA,32206,CLINTON,18023,3361,9334,12949
2020,INDIANA,10629,CRAWFORD,18025,1355,3483,4944
2020,INDIANA,33505,DAVIESS,18027,2169,9576,11954
2020,INDIANA,49824,DEARBORN,18029,5446,19528,25383
2020,INDIANA,26584,DECATUR,18031,2439,9575,12287
2020,INDIANA,43670,DEKALB,18033,4966,14237,19628
2020,INDIANA,113454,DELAWARE,18035,20474,26827,48191
2020,INDIANA,42542,DUBOIS,18037,6292,15033,21770
2020,INDIANA,206161,ELKHART,18039,26108,46972,74387
2020,INDIANA,22892,FAYETTE,18041,2237,7755,10136
2020,INDIANA,78936,FLOYD,18043,17511,23400,41802
2020,INDIANA,16511,FOUNTAIN,18045,1629,6154,7986
2020,INDIANA,22761,FRANKLIN,18047,2137,9691,12000
2020,INDIANA,20018,FULTON,18049,2280,6694,9147
2020,INDIANA,33825,GIBSON,18051,4023,11817,16161
2020,INDIANA,65225,GRANT,18053,8015,18543,27159
2020,INDIANA,32203,GREENE,18055,3389,11103,14784
2020,INDIANA,344238,HAMILTON,18057,88390,101587,193999
2020,INDIANA,79553,HANCOCK,18059,12895,28996,42911
2020,INDIANA,40682,HARRISON,18061,5343,14565,20236
2020,INDIANA,173251,HENDRICKS,18063,32604,53802,88505
2020,INDIANA,48033,HENRY,18065,5544,15043,21030
2020,INDIANA,82732,HOWARD,18067,13303,26449,40630
2020,INDIANA,36395,HUNTINGTON,18069,4255,13147,17829
2020,INDIANA,44222,JACKSON,18071,4302,14555,19238
2020,INDIANA,33440,JASPER,18073,3798,11383,15475
2020,INDIANA,20416,JAY,18075,1926,6361,8461
2020,INDIANA,32110,JEFFERSON,18077,4731,9663,14697
2020,INDIANA,27515,JENNINGS,18079,2523,9490,12251
2020,INDIANA,160607,JOHNSON,18081,24736,51219,77618
2020,INDIANA,36522,KNOX,18083,4067,11655,16011
2020,INDIANA,78988,KOSCIUSKO,18085,8364,26499,35787
2020,INDIANA,40119,LAGRANGE,18087,2355,8110,10633
2020,INDIANA,487536,LAKE,18089,124870,91760,219956
2020,INDIANA,109663,LAPORTE,18091,22427,25997,49392
2020,INDIANA,45496,LAWRENCE,18093,4961,15601,21025
2020,INDIANA,129681,MADISON,18095,19524,31215,51793
2020,INDIANA,966183,MARION,18097,247772,134175,389619
2020,INDIANA,46108,MARSHALL,18099,5712,13844,19927
2020,INDIANA,10079,MARTIN,18101,1011,4029,5144
2020,INDIANA,35328,MIAMI,18103,3235,10925,14473
2020,INDIANA,148219,MONROE,18105,39861,22071,63151
2020,INDIANA,38365,MONTGOMERY,18107,4213,12659,17198
2020,INDIANA,70707,MORGAN,18109,7781,27512,36159
2020,INDIANA,13907,NEWTON,18111,1509,4942,6591
2020,INDIANA,47832,NOBLE,18113,4660,14195,19190
2020,INDIANA,5892,OHIO,18115,668,2054,3075
2020,INDIANA,19651,ORANGE,18117,2224,6432,8832
2020,INDIANA,20833,OWEN,18119,2420,7286,9904
2020,INDIANA,16871,PARKE,18121,1503,5400,7013
2020,INDIANA,19154,PERRY,18123,3203,5345,8722
2020,INDIANA,12378,PIKE,18125,1415,4692,6220
2020,INDIANA,170980,PORTER,18127,39746,45008,86509
2020,INDIANA,25275,POSEY,18129,3811,9206,13236
2020,INDIANA,12388,PULASKI,18131,1463,4246,5806
2020,INDIANA,37469,PUTNAM,18133,3946,12278,16597
2020,INDIANA,24191,RANDOLPH,18135,2513,8312,11070
2020,INDIANA,28448,RIPLEY,18137,2774,11261,14271
2020,INDIANA,16649,RUSH,18139,1754,6035,7932
2020,INDIANA,271484,ST.JOSEPH,18141,0,0,115238
2020,INDIANA,23788,SCOTT,18143,2701,7331,10167
2020,INDIANA,44871,SHELBY,18145,5023,14568,19991
2020,INDIANA,20225,SPENCER,18147,3213,7357,10769
2020,INDIANA,23049,STARKE,18149,2650,7466,10290
2020,INDIANA,34831,STEUBEN,18151,4513,11327,16162
2020,INDIANA,20578,SULLIVAN,18153,2153,6691,8994
2020,INDIANA,10724,SWITZERLAND,18155,964,3133,4154
2020,INDIANA,196115,TIPPECANOE,18157,35017,34581,71448
2020,INDIANA,15227,TIPTON,18159,1834,6110,8116
2020,INDIANA,7119,UNION,18161,736,2688,3483
2020,INDIANA,182447,VANDERBURGH,18163,34415,41844,77662
2020,INDIANA,15329,VERMILLION,18165,2145,5184,7481
2020,INDIANA,106608,VIGO,18167,18123,24545,43594
2020,INDIANA,30784,WABASH,18169,3494,10762,14576
2020,INDIANA,8194,WARREN,18171,974,3401,4472
2020,INDIANA,63269,WARRICK,18173,11923,21326,33829
2020,INDIANA,28213,WASHINGTON,18175,2784,9114,12139
2020,INDIANA,65778,WAYNE,18177,9524,17567,27679
2020,INDIANA,28142,WELLS,18179,2928,10855,14050
2020,INDIANA,24165,WHITE,18181,3032,7957,11166
2020,INDIANA,34378,WHITLEY,18183,4234,12862,17556
2020,IOWA,7059,ADAIR,19001,1198,2922,4177
2020,IOWA,3588,ADAMS,19003,590,1535,2160
2020,IOWA,13642,ALLAMAKEE,19005,2576,4744,7422
2020,IOWA,12430,APPANOOSE,19007,1891,4522,6516
2020,IOWA,5481,AUDUBON,19009,1071,2299,3420
2020,IOWA,25414,BENTON,19011,5160,9208,14642
2020,IOWA,130786,BLACKHAWK,19013,0,0,66593
2020,IOWA,26277,BOONE,19015,6303,8729,15340
2020,IOWA,25311,BREMER,19017,5958,8324,14546
2020,IOWA,21287,BUCHANAN,19019,4169,6430,10774
2020,IOWA,19772,BUENAVISTA,19021,0,0,8167
2020,IOWA,14333,BUTLER,19023,2424,5556,8098
2020,IOWA,9473,CALHOUN,19025,1470,3698,5258
2020,IOWA,19914,CARROLL,19027,3454,7766,11335
2020,IOWA,12817,CASS,19029,2201,4979,7276
2020,IOWA,18485,CEDAR,19031,4337,6184,10703
2020,IOWA,42103,CERROGORDO,19033,0,0,23801
2020,IOWA,11190,CHEROKEE,19035,1936,4510,6518
2020,IOWA,11834,CHICKASAW,19037,2233,4322,6631
2020,IOWA,9353,CLARKE,19039,1466,3153,4670
2020,IOWA,15976,CLAY,19041,2662,6158,8969
2020,IOWA,17321,CLAYTON,19043,3340,6119,9594
2020,IOWA,46392,CLINTON,19045,10812,13410,24687
2020,IOWA,16834,CRAWFORD,19047,2220,4862,7154
2020,IOWA,96963,DALLAS,19049,26879,28162,56022
2020,IOWA,9051,DAVIS,19051,1013,3035,4102
2020,IOWA,7769,DECATUR,19053,1120,2618,3804
2020,IOWA,16937,DELAWARE,19055,3157,6688,10003
2020,IOWA,38708,DESMOINES,19057,0,0,19956
2020,IOWA,17549,DICKINSON,19059,3661,7452,11244
2020,IOWA,97590,DUBUQUE,19061,25657,27358,53926
2020,IOWA,9095,EMMET,19063,1520,3268,4853
2020,IOWA,19258,FAYETTE,19065,3835,6174,10186
2020,IOWA,15480,FLOYD,19067,3172,4747,8032
2020,IOWA,9971,FRANKLIN,19069,1626,3433,5130
2020,IOWA,6729,FREMONT,19071,1080,2717,3857
2020,IOWA,8795,GREENE,19073,1769,3229,5057
2020,IOWA,12217,GRUNDY,19075,2206,4945,7276
2020,IOWA,10737,GUTHRIE,19077,1985,4280,6371
2020,IOWA,14716,HAMILTON,19079,2843,4982,7943
2020,IOWA,10507,HANCOCK,19081,1683,4401,6172
2020,IOWA,16575,HARDIN,19083,2976,5864,8989
2020,IOWA,13928,HARRISON,19085,2440,5580,8155
2020,IOWA,19697,HENRY,19087,3275,6525,9982
2020,IOWA,9176,HOWARD,19089,1772,3133,4958
2020,IOWA,9473,HUMBOLDT,19091,1442,3825,5327
2020,IOWA,6833,IDA,19093,917,2885,3849
2020,IOWA,16138,IOWA,19095,3547,6035,9742
2020,IOWA,19205,JACKSON,19097,4029,6957,11135
2020,IOWA,37148,JASPER,19099,7737,12125,20184
2020,IOWA,18347,JEFFERSON,19101,4319,4476,8959
2020,IOWA,153740,JOHNSON,19103,59177,23206,83851
2020,IOWA,20617,JONES,19105,4213,6596,10989
2020,IOWA,10085,KEOKUK,19107,1414,3809,5303
2020,IOWA,14680,KOSSUTH,19109,2696,6288,9090
2020,IOWA,33480,LEE,19111,6541,9808,16734
2020,IOWA,227854,LINN,19113,70874,53744,127458
2020,IOWA,11011,LOUISA,19115,1726,3506,5332
2020,IOWA,8518,LUCAS,19117,1284,3295,4630
2020,IOWA,11756,LYON,19119,1067,5718,6863
2020,IOWA,16521,MADISON,19121,3134,6525,9824
2020,IOWA,22370,MAHASKA,19123,2894,8320,11404
2020,IOWA,33168,MARION,19125,6178,12722,19232
2020,IOWA,39495,MARSHALL,19127,8176,9610,18136
2020,IOWA,14766,MILLS,19129,2508,5616,8268
2020,IOWA,10647,MITCHELL,19131,2053,3684,5822
2020,IOWA,8598,MONONA,19133,1407,3262,4728
2020,IOWA,7770,MONROE,19135,1078,2978,4088
2020,IOWA,9935,MONTGOMERY,19137,1583,3666,5327
2020,IOWA,42394,MUSCATINE,19139,9372,10865,20671
2020,IOWA,13679,O'BRIEN,19141,1569,5871,7551
2020,IOWA,5987,OSCEOLA,19143,601,2695,3328
2020,IOWA,15073,PAGE,19145,2086,5328,7528
2020,IOWA,8845,PALOALTO,19147,0,0,4958
2020,IOWA,25219,PLYMOUTH,19149,3494,10515,14188
2020,IOWA,6607,POCAHONTAS,19151,933,2832,3823
2020,IOWA,494281,POLK,19153,146250,107564,258755
2020,IOWA,93328,POTTAWATTAMIE,19155,18575,26352,45744
2020,IOWA,18381,POWESHIEK,19157,4306,5673,10140
2020,IOWA,4801,RINGGOLD,19159,709,1974,2714
2020,IOWA,9603,SAC,19161,1389,4069,5535
2020,IOWA,173216,SCOTT,19163,46926,43958,92599
2020,IOWA,11430,SHELBY,19165,1959,4711,6795
2020,IOWA,35043,SIOUX,19167,3019,15775,19051
2020,IOWA,98237,STORY,19169,29175,20541,51038
2020,IOWA,16801,TAMA,19171,3577,5325,9048
2020,IOWA,6092,TAYLOR,19173,746,2470,3249
2020,IOWA,12157,UNION,19175,2061,4024,6185
2020,IOWA,7069,VANBUREN,19177,0,0,3791
2020,IOWA,34985,WAPELLO,19179,5821,9536,15633
2020,IOWA,52265,WARREN,19181,12574,17868,31039
2020,IOWA,21992,WASHINGTON,19183,4561,6991,11765
2020,IOWA,6415,WAYNE,19185,727,2344,3109
2020,IOWA,35934,WEBSTER,19187,6613,10970,17822
2020,IOWA,10277,WINNEBAGO,19189,2135,3726,5970
2020,IOWA,19862,WINNESHIEK,19191,5617,6263,12064
2020,IOWA,103138,WOODBURY,19193,18704,25926,45362
2020,IOWA,7359,WORTH,19195,1596,2742,4418
2020,IOWA,12416,WRIGHT,19197,1996,4148,6254
2020,KANSAS,12399,ALLEN,20001,1570,4218,5892
